"country_code","postal_code","place_name","admin_name1","admin_code1","admin_name2","admin_code2","admin_name3","admin_code3","latitude","longitude","accuracy","id","location"
"AU","2404","Bingara","New South Wales","NSW","NSW NORTH COAST","","","","-29.8668","150.5694","4","QVUtTlNXLUJpbmdhcmEtMjQwNA==","{  ""coordinates"": [    150.5694,    -29.8668  ],  ""type"": ""point""}"
"AU","2404","Gineroi","New South Wales","NSW","","","","","-29.7398","150.4993","4","QVUtTlNXLUdpbmVyb2ktMjQwNA==","{  ""coordinates"": [    150.4993,    -29.7398  ],  ""type"": ""point""}"
"AU","2404","Whitlow","New South Wales","NSW","","","","","-29.8628","150.6887","4","QVUtTlNXLVdoaXRsb3ctMjQwNA==","{  ""coordinates"": [    150.6887,    -29.8628  ],  ""type"": ""point""}"
"AU","2404","Pallal","New South Wales","NSW","","","","","-29.9748","150.4292","4","QVUtTlNXLVBhbGxhbC0yNDA0","{  ""coordinates"": [    150.4292,    -29.9748  ],  ""type"": ""point""}"
"AU","2404","Dinoga","New South Wales","NSW","NSW NORTH COAST","","","","-30.0064","150.5948","4","QVUtTlNXLURpbm9nYS0yNDA0","{  ""coordinates"": [    150.5948,    -30.0064  ],  ""type"": ""point""}"
"AU","2404","Keera","New South Wales","NSW","","","","","-30.0093","150.7487","4","QVUtTlNXLUtlZXJhLTI0MDQ=","{  ""coordinates"": [    150.7487,    -30.0093  ],  ""type"": ""point""}"
"AU","2404","Bangheet","New South Wales","NSW","","","","","-29.8277","150.4244","3","QVUtTlNXLUJhbmdoZWV0LTI0MDQ=","{  ""coordinates"": [    150.4244,    -29.8277  ],  ""type"": ""point""}"
"AU","2405","Boomi","New South Wales","NSW","NSW NORTH COAST","","","","-28.7212","149.6054","4","QVUtTlNXLUJvb21pLTI0MDU=","{  ""coordinates"": [    149.6054,    -28.7212  ],  ""type"": ""point""}"
"AU","2405","Garah","New South Wales","NSW","NSW NORTH COAST","","","","-29.0386","149.6198","4","QVUtTlNXLUdhcmFoLTI0MDU=","{  ""coordinates"": [    149.6198,    -29.0386  ],  ""type"": ""point""}"
"AU","2406","Weemelah","New South Wales","NSW","","","","","-29.0292","149.267","4","QVUtTlNXLVdlZW1lbGFoLTI0MDY=","{  ""coordinates"": [    149.267,    -29.0292  ],  ""type"": ""point""}"
"AU","2406","Mungindi","New South Wales","NSW","NSW NORTH COAST","","","","-28.8331","149.0858","4","QVUtTlNXLU11bmdpbmRpLTI0MDY=","{  ""coordinates"": [    149.0858,    -28.8331  ],  ""type"": ""point""}"
"AU","2408","Blue Nobby","New South Wales","NSW","","","","","-29.0624","150.6129","3","QVUtTlNXLUJsdWUgTm9iYnktMjQwOA==","{  ""coordinates"": [    150.6129,    -29.0624  ],  ""type"": ""point""}"
"AU","2408","Yallaroi","New South Wales","NSW","","","","","-29.1271","150.5135","4","QVUtTlNXLVlhbGxhcm9pLTI0MDg=","{  ""coordinates"": [    150.5135,    -29.1271  ],  ""type"": ""point""}"
"AU","2408","North Star","New South Wales","NSW","NSW NORTH COAST","","","","-28.9269","150.4013","4","QVUtTlNXLU5vcnRoIFN0YXItMjQwOA==","{  ""coordinates"": [    150.4013,    -28.9269  ],  ""type"": ""point""}"
"AU","2409","Boonal","New South Wales","NSW","","","","","-28.7681","150.5802","3","QVUtTlNXLUJvb25hbC0yNDA5","{  ""coordinates"": [    150.5802,    -28.7681  ],  ""type"": ""point""}"
"AU","2409","Boggabilla","New South Wales","NSW","NSW NORTH COAST","","","","-28.6228","150.3401","4","QVUtTlNXLUJvZ2dhYmlsbGEtMjQwOQ==","{  ""coordinates"": [    150.3401,    -28.6228  ],  ""type"": ""point""}"
"AU","2410","Yetman","New South Wales","NSW","NSW NORTH COAST","","","","-28.9284","150.7784","4","QVUtTlNXLVlldG1hbi0yNDEw","{  ""coordinates"": [    150.7784,    -28.9284  ],  ""type"": ""point""}"
"AU","2410","Twin Rivers","New South Wales","NSW","","","","","-28.692","150.6982","3","QVUtTlNXLVR3aW4gUml2ZXJzLTI0MTA=","{  ""coordinates"": [    150.6982,    -28.692  ],  ""type"": ""point""}"
"AU","2411","Croppa Creek","New South Wales","NSW","NSW NORTH COAST","","","","-29.065","150.237","4","QVUtTlNXLUNyb3BwYSBDcmVlay0yNDEx","{  ""coordinates"": [    150.237,    -29.065  ],  ""type"": ""point""}"
"AU","2415","Weismantels","New South Wales","NSW","","","","","-32.261","151.921","4","QVUtTlNXLVdlaXNtYW50ZWxzLTI0MTU=","{  ""coordinates"": [    151.921,    -32.261  ],  ""type"": ""point""}"
"AU","2415","Stroud Road","New South Wales","NSW","HUNTER","","","","-32.3374","151.9363","4","QVUtTlNXLVN0cm91ZCBSb2FkLTI0MTU=","{  ""coordinates"": [    151.9363,    -32.3374  ],  ""type"": ""point""}"
"AU","2415","Monkerai","New South Wales","NSW","HUNTER","","","","-32.2654","151.8496","4","QVUtTlNXLU1vbmtlcmFpLTI0MTU=","{  ""coordinates"": [    151.8496,    -32.2654  ],  ""type"": ""point""}"
"AU","2415","Upper Karuah River","New South Wales","NSW","","","","","-32.2098","151.8064","3","QVUtTlNXLVVwcGVyIEthcnVhaCBSaXZlci0yNDE1","{  ""coordinates"": [    151.8064,    -32.2098  ],  ""type"": ""point""}"
"AU","2415","Nooroo","New South Wales","NSW","","","","","-32.373","151.8881","3","QVUtTlNXLU5vb3Jvby0yNDE1","{  ""coordinates"": [    151.8881,    -32.373  ],  ""type"": ""point""}"
"AU","2420","Munni","New South Wales","NSW","","","","","-32.3168","151.6791","3","QVUtTlNXLU11bm5pLTI0MjA=","{  ""coordinates"": [    151.6791,    -32.3168  ],  ""type"": ""point""}"
"AU","2420","Wallarobba","New South Wales","NSW","HUNTER","","","","-32.5021","151.7046","4","QVUtTlNXLVdhbGxhcm9iYmEtMjQyMA==","{  ""coordinates"": [    151.7046,    -32.5021  ],  ""type"": ""point""}"
"AU","2420","Salisbury","New South Wales","NSW","HUNTER","","","","-32.2019","151.553","4","QVUtTlNXLVNhbGlzYnVyeS0yNDIw","{  ""coordinates"": [    151.553,    -32.2019  ],  ""type"": ""point""}"
"AU","2420","Chichester","New South Wales","NSW","","","","","-32.2008","151.6183","4","QVUtTlNXLUNoaWNoZXN0ZXItMjQyMA==","{  ""coordinates"": [    151.6183,    -32.2008  ],  ""type"": ""point""}"
"AU","2420","Dungog","New South Wales","NSW","HUNTER","","","","-32.4039","151.7532","4","QVUtTlNXLUR1bmdvZy0yNDIw","{  ""coordinates"": [    151.7532,    -32.4039  ],  ""type"": ""point""}"
"AU","2420","Alison","New South Wales","NSW","","","","","-32.4324","151.7724","4","QVUtTlNXLUFsaXNvbi0yNDIw","{  ""coordinates"": [    151.7724,    -32.4324  ],  ""type"": ""point""}"
"AU","2420","Stroud Hill","New South Wales","NSW","","","","","-32.3775","151.8103","3","QVUtTlNXLVN0cm91ZCBIaWxsLTI0MjA=","{  ""coordinates"": [    151.8103,    -32.3775  ],  ""type"": ""point""}"
"AU","2420","Fosterton","New South Wales","NSW","","","","","-32.3457","151.7608","4","QVUtTlNXLUZvc3RlcnRvbi0yNDIw","{  ""coordinates"": [    151.7608,    -32.3457  ],  ""type"": ""point""}"
"AU","2420","Hanleys Creek","New South Wales","NSW","","","","","-32.423","151.6805","3","QVUtTlNXLUhhbmxleXMgQ3JlZWstMjQyMA==","{  ""coordinates"": [    151.6805,    -32.423  ],  ""type"": ""point""}"
"AU","2420","Hilldale","New South Wales","NSW","HUNTER","","","","-32.5048","151.6452","4","QVUtTlNXLUhpbGxkYWxlLTI0MjA=","{  ""coordinates"": [    151.6452,    -32.5048  ],  ""type"": ""point""}"
"AU","2420","Wallaringa","New South Wales","NSW","","","","","-32.4543","151.6758","3","QVUtTlNXLVdhbGxhcmluZ2EtMjQyMA==","{  ""coordinates"": [    151.6758,    -32.4543  ],  ""type"": ""point""}"
"AU","2420","Brookfield","New South Wales","NSW","","","","","-32.5152","151.7573","4","QVUtTlNXLUJyb29rZmllbGQtMjQyMA==","{  ""coordinates"": [    151.7573,    -32.5152  ],  ""type"": ""point""}"
"AU","2420","Main Creek","New South Wales","NSW","","","","","-32.3204","151.7989","3","QVUtTlNXLU1haW4gQ3JlZWstMjQyMA==","{  ""coordinates"": [    151.7989,    -32.3204  ],  ""type"": ""point""}"
"AU","2420","Martins Creek","New South Wales","NSW","","","","","-32.555","151.6248","4","QVUtTlNXLU1hcnRpbnMgQ3JlZWstMjQyMA==","{  ""coordinates"": [    151.6248,    -32.555  ],  ""type"": ""point""}"
"AU","2420","Bendolba","New South Wales","NSW","","","","","-32.3712","151.7384","4","QVUtTlNXLUJlbmRvbGJhLTI0MjA=","{  ""coordinates"": [    151.7384,    -32.3712  ],  ""type"": ""point""}"
"AU","2420","Sugarloaf","New South Wales","NSW","","","","","-32.3877","151.709","3","QVUtTlNXLVN1Z2FybG9hZi0yNDIw","{  ""coordinates"": [    151.709,    -32.3877  ],  ""type"": ""point""}"
"AU","2420","Marshdale","New South Wales","NSW","HUNTER","","","","-32.4332","151.7917","3","QVUtTlNXLU1hcnNoZGFsZS0yNDIw","{  ""coordinates"": [    151.7917,    -32.4332  ],  ""type"": ""point""}"
"AU","2420","Wirragulla","New South Wales","NSW","","","","","-32.4607","151.7442","4","QVUtTlNXLVdpcnJhZ3VsbGEtMjQyMA==","{  ""coordinates"": [    151.7442,    -32.4607  ],  ""type"": ""point""}"
"AU","2420","Underbank","New South Wales","NSW","","","","","-32.2787","151.6188","3","QVUtTlNXLVVuZGVyYmFuay0yNDIw","{  ""coordinates"": [    151.6188,    -32.2787  ],  ""type"": ""point""}"
"AU","2420","Bandon Grove","New South Wales","NSW","HUNTER","","","","-32.2741","151.7089","3","QVUtTlNXLUJhbmRvbiBHcm92ZS0yNDIw","{  ""coordinates"": [    151.7089,    -32.2741  ],  ""type"": ""point""}"
"AU","2420","Tabbil Creek","New South Wales","NSW","","","","","-32.4185","151.7322","3","QVUtTlNXLVRhYmJpbCBDcmVlay0yNDIw","{  ""coordinates"": [    151.7322,    -32.4185  ],  ""type"": ""point""}"
"AU","2420","Cambra","New South Wales","NSW","","","","","-32.4552","151.8507","3","QVUtTlNXLUNhbWJyYS0yNDIw","{  ""coordinates"": [    151.8507,    -32.4552  ],  ""type"": ""point""}"
"AU","2420","Flat Tops","New South Wales","NSW","","","","","-32.4561","151.8116","3","QVUtTlNXLUZsYXQgVG9wcy0yNDIw","{  ""coordinates"": [    151.8116,    -32.4561  ],  ""type"": ""point""}"
"AU","2421","Trevallyn","New South Wales","NSW","HUNTER","","","","-32.5432","151.5372","3","QVUtTlNXLVRyZXZhbGx5bi0yNDIx","{  ""coordinates"": [    151.5372,    -32.5432  ],  ""type"": ""point""}"
"AU","2421","Torryburn","New South Wales","NSW","","","","","-32.4732","151.5711","4","QVUtTlNXLVRvcnJ5YnVybi0yNDIx","{  ""coordinates"": [    151.5711,    -32.4732  ],  ""type"": ""point""}"
"AU","2421","Fishers Hill","New South Wales","NSW","","","","","-32.4927","151.535","3","QVUtTlNXLUZpc2hlcnMgSGlsbC0yNDIx","{  ""coordinates"": [    151.535,    -32.4927  ],  ""type"": ""point""}"
"AU","2421","Tocal","New South Wales","NSW","","","","","-32.6082","151.5264","4","QVUtTlNXLVRvY2FsLTI0MjE=","{  ""coordinates"": [    151.5264,    -32.6082  ],  ""type"": ""point""}"
"AU","2421","Summer Hill","New South Wales","NSW","","","","","-32.476","151.5108","4","QVUtTlNXLVN1bW1lciBIaWxsLTI0MjE=","{  ""coordinates"": [    151.5108,    -32.476  ],  ""type"": ""point""}"
"AU","2421","Vacy","New South Wales","NSW","HUNTER","","","","-32.5378","151.5744","4","QVUtTlNXLVZhY3ktMjQyMQ==","{  ""coordinates"": [    151.5744,    -32.5378  ],  ""type"": ""point""}"
"AU","2421","Paterson","New South Wales","NSW","HUNTER","","","","-32.5967","151.6124","4","QVUtTlNXLVBhdGVyc29uLTI0MjE=","{  ""coordinates"": [    151.6124,    -32.5967  ],  ""type"": ""point""}"
"AU","2421","Webbers Creek","New South Wales","NSW","","","","","-32.5887","151.51","3","QVUtTlNXLVdlYmJlcnMgQ3JlZWstMjQyMQ==","{  ""coordinates"": [    151.51,    -32.5887  ],  ""type"": ""point""}"
"AU","2422","Cobark","New South Wales","NSW","","","","","-31.9264","151.7014","4","QVUtTlNXLUNvYmFyay0yNDIy","{  ""coordinates"": [    151.7014,    -31.9264  ],  ""type"": ""point""}"
"AU","2422","Bowman","New South Wales","NSW","","","","","-31.9347","151.824","4","QVUtTlNXLUJvd21hbi0yNDIy","{  ""coordinates"": [    151.824,    -31.9347  ],  ""type"": ""point""}"
"AU","2422","Wards River","New South Wales","NSW","HUNTER","","","","-32.2179","151.9382","4","QVUtTlNXLVdhcmRzIFJpdmVyLTI0MjI=","{  ""coordinates"": [    151.9382,    -32.2179  ],  ""type"": ""point""}"
"AU","2422","Gangat","New South Wales","NSW","","","","","-32.0203","152.0745","4","QVUtTlNXLUdhbmdhdC0yNDIy","{  ""coordinates"": [    152.0745,    -32.0203  ],  ""type"": ""point""}"
"AU","2422","Barrington Tops","New South Wales","NSW","","","","","-31.9532","151.5383","4","QVUtTlNXLUJhcnJpbmd0b24gVG9wcy0yNDIy","{  ""coordinates"": [    151.5383,    -31.9532  ],  ""type"": ""point""}"
"AU","2422","Waukivory","New South Wales","NSW","","","","","-32.1106","152.0548","4","QVUtTlNXLVdhdWtpdm9yeS0yNDIy","{  ""coordinates"": [    152.0548,    -32.1106  ],  ""type"": ""point""}"
"AU","2422","Bakers Creek","New South Wales","NSW","","","","","-31.9685","152.1053","4","QVUtTlNXLUJha2VycyBDcmVlay0yNDIy","{  ""coordinates"": [    152.1053,    -31.9685  ],  ""type"": ""point""}"
"AU","2422","Mares Run","New South Wales","NSW","","","","","-31.6292","151.7995","3","QVUtTlNXLU1hcmVzIFJ1bi0yNDIy","{  ""coordinates"": [    151.7995,    -31.6292  ],  ""type"": ""point""}"
"AU","2422","Belbora","New South Wales","NSW","HUNTER","","","","-31.9556","152.137","4","QVUtTlNXLUJlbGJvcmEtMjQyMg==","{  ""coordinates"": [    152.137,    -31.9556  ],  ""type"": ""point""}"
"AU","2422","Upper Bowman","New South Wales","NSW","HUNTER","","","","-31.9223","151.7831","4","QVUtTlNXLVVwcGVyIEJvd21hbi0yNDIy","{  ""coordinates"": [    151.7831,    -31.9223  ],  ""type"": ""point""}"
"AU","2422","Bundook","New South Wales","NSW","HUNTER","","","","-31.8965","152.1181","4","QVUtTlNXLUJ1bmRvb2stMjQyMg==","{  ""coordinates"": [    152.1181,    -31.8965  ],  ""type"": ""point""}"
"AU","2422","Rookhurst","New South Wales","NSW","","","","","-31.8978","151.8609","4","QVUtTlNXLVJvb2todXJzdC0yNDIy","{  ""coordinates"": [    151.8609,    -31.8978  ],  ""type"": ""point""}"
"AU","2422","Mograni","New South Wales","NSW","","","","","-32.0227","152.0305","4","QVUtTlNXLU1vZ3JhbmktMjQyMg==","{  ""coordinates"": [    152.0305,    -32.0227  ],  ""type"": ""point""}"
"AU","2422","Craven","New South Wales","NSW","HUNTER","","","","-32.1511","151.9374","4","QVUtTlNXLUNyYXZlbi0yNDIy","{  ""coordinates"": [    151.9374,    -32.1511  ],  ""type"": ""point""}"
"AU","2422","Copeland","New South Wales","NSW","HUNTER","","","","-31.9873","151.8425","4","QVUtTlNXLUNvcGVsYW5kLTI0MjI=","{  ""coordinates"": [    151.8425,    -31.9873  ],  ""type"": ""point""}"
"AU","2422","Forbesdale","New South Wales","NSW","","","","","-32.0671","151.9591","3","QVUtTlNXLUZvcmJlc2RhbGUtMjQyMg==","{  ""coordinates"": [    151.9591,    -32.0671  ],  ""type"": ""point""}"
"AU","2422","Rawdon Vale","New South Wales","NSW","HUNTER","","","","-31.986","151.7041","4","QVUtTlNXLVJhd2RvbiBWYWxlLTI0MjI=","{  ""coordinates"": [    151.7041,    -31.986  ],  ""type"": ""point""}"
"AU","2422","Mernot","New South Wales","NSW","","","","","-31.7181","151.6058","3","QVUtTlNXLU1lcm5vdC0yNDIy","{  ""coordinates"": [    151.6058,    -31.7181  ],  ""type"": ""point""}"
"AU","2422","Curricabark","New South Wales","NSW","","","","","-31.7375","151.6618","4","QVUtTlNXLUN1cnJpY2FiYXJrLTI0MjI=","{  ""coordinates"": [    151.6618,    -31.7375  ],  ""type"": ""point""}"
"AU","2422","Kia Ora","New South Wales","NSW","","","","","-31.9612","151.9738","3","QVUtTlNXLUtpYSBPcmEtMjQyMg==","{  ""coordinates"": [    151.9738,    -31.9612  ],  ""type"": ""point""}"
"AU","2422","Bulliac","New South Wales","NSW","","","","","-31.918","152.0393","4","QVUtTlNXLUJ1bGxpYWMtMjQyMg==","{  ""coordinates"": [    152.0393,    -31.918  ],  ""type"": ""point""}"
"AU","2422","Woko","New South Wales","NSW","","","","","-31.8305","151.8647","3","QVUtTlNXLVdva28tMjQyMg==","{  ""coordinates"": [    151.8647,    -31.8305  ],  ""type"": ""point""}"
"AU","2422","Barrington","New South Wales","NSW","HUNTER","","","","-31.9821","151.9088","4","QVUtTlNXLUJhcnJpbmd0b24tMjQyMg==","{  ""coordinates"": [    151.9088,    -31.9821  ],  ""type"": ""point""}"
"AU","2422","Glen Ward","New South Wales","NSW","","","","","-31.7982","151.6523","3","QVUtTlNXLUdsZW4gV2FyZC0yNDIy","{  ""coordinates"": [    151.6523,    -31.7982  ],  ""type"": ""point""}"
"AU","2422","Back Creek","New South Wales","NSW","","","","","-31.9592","152.0431","3","QVUtTlNXLUJhY2sgQ3JlZWstMjQyMg==","{  ""coordinates"": [    152.0431,    -31.9592  ],  ""type"": ""point""}"
"AU","2422","Dewitt","New South Wales","NSW","","","","","-31.7965","151.7697","3","QVUtTlNXLURld2l0dC0yNDIy","{  ""coordinates"": [    151.7697,    -31.7965  ],  ""type"": ""point""}"
"AU","2422","Giro","New South Wales","NSW","","","","","-31.6762","151.7624","4","QVUtTlNXLUdpcm8tMjQyMg==","{  ""coordinates"": [    151.7624,    -31.6762  ],  ""type"": ""point""}"
"AU","2422","Gloucester","New South Wales","NSW","HUNTER","","","","-32.0139","151.9602","4","QVUtTlNXLUdsb3VjZXN0ZXItMjQyMg==","{  ""coordinates"": [    151.9602,    -32.0139  ],  ""type"": ""point""}"
"AU","2422","Terreel","New South Wales","NSW","","","","","-32.2367","152.0069","3","QVUtTlNXLVRlcnJlZWwtMjQyMg==","{  ""coordinates"": [    152.0069,    -32.2367  ],  ""type"": ""point""}"
"AU","2422","Stratford","New South Wales","NSW","HUNTER","","","","-32.1168","151.9403","4","QVUtTlNXLVN0cmF0Zm9yZC0yNDIy","{  ""coordinates"": [    151.9403,    -32.1168  ],  ""type"": ""point""}"
"AU","2422","Bretti","New South Wales","NSW","HUNTER","","","","-31.7886","151.9169","3","QVUtTlNXLUJyZXR0aS0yNDIy","{  ""coordinates"": [    151.9169,    -31.7886  ],  ""type"": ""point""}"
"AU","2422","Craven Plateau","New South Wales","NSW","","","","","-31.8714","151.7703","3","QVUtTlNXLUNyYXZlbiBQbGF0ZWF1LTI0MjI=","{  ""coordinates"": [    151.7703,    -31.8714  ],  ""type"": ""point""}"
"AU","2422","Gloucester Tops","New South Wales","NSW","","","","","-31.9223","151.5346","4","QVUtTlNXLUdsb3VjZXN0ZXIgVG9wcy0yNDIy","{  ""coordinates"": [    151.5346,    -31.9223  ],  ""type"": ""point""}"
"AU","2422","Callaghans Creek","New South Wales","NSW","","","","","-31.8431","152.0322","3","QVUtTlNXLUNhbGxhZ2hhbnMgQ3JlZWstMjQyMg==","{  ""coordinates"": [    152.0322,    -31.8431  ],  ""type"": ""point""}"
"AU","2422","Moppy","New South Wales","NSW","","","","","-31.9849","151.6248","3","QVUtTlNXLU1vcHB5LTI0MjI=","{  ""coordinates"": [    151.6248,    -31.9849  ],  ""type"": ""point""}"
"AU","2422","Bindera","New South Wales","NSW","","","","","-32.0355","151.831","3","QVUtTlNXLUJpbmRlcmEtMjQyMg==","{  ""coordinates"": [    151.831,    -32.0355  ],  ""type"": ""point""}"
"AU","2422","Bowman Farm","New South Wales","NSW","","","","","-31.9298","151.9294","3","QVUtTlNXLUJvd21hbiBGYXJtLTI0MjI=","{  ""coordinates"": [    151.9294,    -31.9298  ],  ""type"": ""point""}"
"AU","2422","Baxters Ridge","New South Wales","NSW","","","","","-31.9758","151.9086","3","QVUtTlNXLUJheHRlcnMgUmlkZ2UtMjQyMg==","{  ""coordinates"": [    151.9086,    -31.9758  ],  ""type"": ""point""}"
"AU","2422","Tugrabakh","New South Wales","NSW","","","","","-31.9853","152.0167","3","QVUtTlNXLVR1Z3JhYmFraC0yNDIy","{  ""coordinates"": [    152.0167,    -31.9853  ],  ""type"": ""point""}"
"AU","2422","Coneac","New South Wales","NSW","","","","","-31.8446","151.8211","3","QVUtTlNXLUNvbmVhYy0yNDIy","{  ""coordinates"": [    151.8211,    -31.8446  ],  ""type"": ""point""}"
"AU","2422","Wallanbah","New South Wales","NSW","","","","","-32.0721","152.0948","3","QVUtTlNXLVdhbGxhbmJhaC0yNDIy","{  ""coordinates"": [    152.0948,    -32.0721  ],  ""type"": ""point""}"
"AU","2422","Titaatee Creek","New South Wales","NSW","","","","","-32.0375","152.1147","3","QVUtTlNXLVRpdGFhdGVlIENyZWVrLTI0MjI=","{  ""coordinates"": [    152.1147,    -32.0375  ],  ""type"": ""point""}"
"AU","2422","Berrico","New South Wales","NSW","","","","","-32.0805","151.8013","3","QVUtTlNXLUJlcnJpY28tMjQyMg==","{  ""coordinates"": [    151.8013,    -32.0805  ],  ""type"": ""point""}"
"AU","2422","Faulkland","New South Wales","NSW","","","","","-32.0654","151.895","3","QVUtTlNXLUZhdWxrbGFuZC0yNDIy","{  ""coordinates"": [    151.895,    -32.0654  ],  ""type"": ""point""}"
"AU","2422","Invergordon","New South Wales","NSW","","","","","-32.0523","151.7311","3","QVUtTlNXLUludmVyZ29yZG9uLTI0MjI=","{  ""coordinates"": [    151.7311,    -32.0523  ],  ""type"": ""point""}"
"AU","2422","Tibbuc","New South Wales","NSW","","","","","-31.8317","151.8973","3","QVUtTlNXLVRpYmJ1Yy0yNDIy","{  ""coordinates"": [    151.8973,    -31.8317  ],  ""type"": ""point""}"
"AU","2423","Wootton","New South Wales","NSW","HUNTER","","","","-32.3065","152.3148","4","QVUtTlNXLVdvb3R0b24tMjQyMw==","{  ""coordinates"": [    152.3148,    -32.3065  ],  ""type"": ""point""}"
"AU","2423","Boolambayte","New South Wales","NSW","HUNTER","","","","-32.4013","152.2753","4","QVUtTlNXLUJvb2xhbWJheXRlLTI0MjM=","{  ""coordinates"": [    152.2753,    -32.4013  ],  ""type"": ""point""}"
"AU","2423","Mayers Flat","New South Wales","NSW","","","","","-32.382","152.3475","4","QVUtTlNXLU1heWVycyBGbGF0LTI0MjM=","{  ""coordinates"": [    152.3475,    -32.382  ],  ""type"": ""point""}"
"AU","2423","Wang Wauk","New South Wales","NSW","HUNTER","","","","-32.1451","152.2772","4","QVUtTlNXLVdhbmcgV2F1ay0yNDIz","{  ""coordinates"": [    152.2772,    -32.1451  ],  ""type"": ""point""}"
"AU","2423","Nerong","New South Wales","NSW","HUNTER","","","","-32.511","152.2118","3","QVUtTlNXLU5lcm9uZy0yNDIz","{  ""coordinates"": [    152.2118,    -32.511  ],  ""type"": ""point""}"
"AU","2423","Topi Topi","New South Wales","NSW","","","","","-32.3571","152.3456","4","QVUtTlNXLVRvcGkgVG9waS0yNDIz","{  ""coordinates"": [    152.3456,    -32.3571  ],  ""type"": ""point""}"
"AU","2423","Coolongolook","New South Wales","NSW","HUNTER","","","","-32.2112","152.3249","4","QVUtTlNXLUNvb2xvbmdvbG9vay0yNDIz","{  ""coordinates"": [    152.3249,    -32.2112  ],  ""type"": ""point""}"
"AU","2423","Bungwahl","New South Wales","NSW","HUNTER","","","","-32.3803","152.4365","4","QVUtTlNXLUJ1bmd3YWhsLTI0MjM=","{  ""coordinates"": [    152.4365,    -32.3803  ],  ""type"": ""point""}"
"AU","2423","Markwell","New South Wales","NSW","HUNTER","","","","-32.3132","152.1814","4","QVUtTlNXLU1hcmt3ZWxsLTI0MjM=","{  ""coordinates"": [    152.1814,    -32.3132  ],  ""type"": ""point""}"
"AU","2423","Willina","New South Wales","NSW","HUNTER","","","","-32.1744","152.272","4","QVUtTlNXLVdpbGxpbmEtMjQyMw==","{  ""coordinates"": [    152.272,    -32.1744  ],  ""type"": ""point""}"
"AU","2423","Upper Myall","New South Wales","NSW","HUNTER","","","","-32.254","152.1711","4","QVUtTlNXLVVwcGVyIE15YWxsLTI0MjM=","{  ""coordinates"": [    152.1711,    -32.254  ],  ""type"": ""point""}"
"AU","2423","Crawford River","New South Wales","NSW","","","","","-32.4458","152.147","4","QVUtTlNXLUNyYXdmb3JkIFJpdmVyLTI0MjM=","{  ""coordinates"": [    152.147,    -32.4458  ],  ""type"": ""point""}"
"AU","2423","Myall Lake","New South Wales","NSW","","","","","-32.3182","152.2701","3","QVUtTlNXLU15YWxsIExha2UtMjQyMw==","{  ""coordinates"": [    152.2701,    -32.3182  ],  ""type"": ""point""}"
"AU","2423","Bulahdelah","New South Wales","NSW","HUNTER","","","","-32.4059","152.2068","4","QVUtTlNXLUJ1bGFoZGVsYWgtMjQyMw==","{  ""coordinates"": [    152.2068,    -32.4059  ],  ""type"": ""point""}"
"AU","2423","Warranulla","New South Wales","NSW","","","","","-32.2021","152.1361","4","QVUtTlNXLVdhcnJhbnVsbGEtMjQyMw==","{  ""coordinates"": [    152.1361,    -32.2021  ],  ""type"": ""point""}"
"AU","2423","Mungo Brush","New South Wales","NSW","","","","","-32.3182","152.2701","3","QVUtTlNXLU11bmdvIEJydXNoLTI0MjM=","{  ""coordinates"": [    152.2701,    -32.3182  ],  ""type"": ""point""}"
"AU","2423","Seal Rocks","New South Wales","NSW","HUNTER","","","","-32.4358","152.529","4","QVUtTlNXLVNlYWwgUm9ja3MtMjQyMw==","{  ""coordinates"": [    152.529,    -32.4358  ],  ""type"": ""point""}"
"AU","2423","Bombah Point","New South Wales","NSW","","","","","-32.4822","152.2691","3","QVUtTlNXLUJvbWJhaCBQb2ludC0yNDIz","{  ""coordinates"": [    152.2691,    -32.4822  ],  ""type"": ""point""}"
"AU","2423","Yagon","New South Wales","NSW","","","","","-32.3182","152.2701","3","QVUtTlNXLVlhZ29uLTI0MjM=","{  ""coordinates"": [    152.2701,    -32.3182  ],  ""type"": ""point""}"
"AU","2423","Violet Hill","New South Wales","NSW","","","","","-32.3182","152.2701","3","QVUtTlNXLVZpb2xldCBIaWxsLTI0MjM=","{  ""coordinates"": [    152.2701,    -32.3182  ],  ""type"": ""point""}"
"AU","2424","Number One","New South Wales","NSW","HUNTER","","","","-31.7296","152.0683","4","QVUtTlNXLU51bWJlciBPbmUtMjQyNA==","{  ""coordinates"": [    152.0683,    -31.7296  ],  ""type"": ""point""}"
"AU","2424","Mount George","New South Wales","NSW","HUNTER","","","","-31.8758","152.1856","4","QVUtTlNXLU1vdW50IEdlb3JnZS0yNDI0","{  ""coordinates"": [    152.1856,    -31.8758  ],  ""type"": ""point""}"
"AU","2424","Knorrit Flat","New South Wales","NSW","HUNTER","","","","-31.8393","152.1124","4","QVUtTlNXLUtub3JyaXQgRmxhdC0yNDI0","{  ""coordinates"": [    152.1124,    -31.8393  ],  ""type"": ""point""}"
"AU","2424","Tiri","New South Wales","NSW","","","","","-31.8506","152.0867","3","QVUtTlNXLVRpcmktMjQyNA==","{  ""coordinates"": [    152.0867,    -31.8506  ],  ""type"": ""point""}"
